replicate,time_CFU_trans,time_CFU_recip,Even_trans,prop_trans,ratio_trans,Even_recip,prop_recip,ratio_recip,trans_pop_size,recip_pop_size,carrying_cap
54,2.31380613618873,NA,0,0.25,NA,0,0.333333333333333,NA,5580228075,3,5623413251.903491
55,0.515567783925643,NA,0.528851848814967,1,2.77709777458584,0,0.333333333333333,NA,5579938708,0,5623413251.903491
56,0.575457890017029,NA,0.55232061341419,1,1.17203564655558,0,0.333333333333333,NA,5580733850,0,5623413251.903491
57,1.8378338724236,NA,0.413563667977474,1,2.31226631842608,0.250586370816129,0.666666666666667,2.99064002061693,5580991857,0,5623413251.903491
58,0.51311955431745,NA,0.717412748245404,1,2.05448562177183,0,0.333333333333333,NA,5581395657,0,5623413251.903491
59,0.523502569405232,NA,0.947084232684201,1,1.0824978332476,0,0.333333333333333,NA,5576657859,0,5623413251.903491
60,1.23680737123125,NA,0.536740733738846,0.75,1.58879762306155,0,0.333333333333333,NA,5580714259,1,5623413251.903491
61,0.808086871554329,NA,0,0.25,NA,0,0.333333333333333,NA,5582227246,1,5623413251.903491
62,1.28295687684457,NA,0.794392640000254,1,1.12579859430767,0,0.333333333333333,NA,5580169468,0,5623413251.903491
63,0.587865162379189,NA,0.585986863342467,1,1.94510022468343,0,0.333333333333333,NA,5580658638,0,5623413251.903491
64,1.60946879779538,NA,0.61490909223404,1,1.62688319894942,0,0.333333333333333,NA,5580727726,0,5623413251.903491
65,1.04541679437576,NA,0,0.25,NA,0,0.333333333333333,NA,5580766588,1,5623413251.903491
66,3.07688063487472,NA,0.393625421101758,1,5.39238357615617,0,0.333333333333333,NA,5580671712,0,5623413251.903491
67,2.55145109510074,NA,0.434646813176652,1,2.14303400042045,0.054495472035208,1,17.4380840871204,5580803774,0,5623413251.903491
68,0.780195426705042,NA,0.252315338673614,1,5.82638694479173,0,0.333333333333333,NA,5581745116,0,5623413251.903491
69,1.46742158989304,NA,0.169723895620954,1,13.1181185524349,0.0189602226054992,0.666666666666667,51.7419968007107,5580353785,1,5623413251.903491
70,0.608882456313126,NA,0.459816850363662,1,1.57852344266758,0,0.333333333333333,NA,5582467905,0,5623413251.903491
71,0.771421753795487,NA,0,0.25,NA,0,0.333333333333333,NA,5580834268,0,5623413251.903491
72,0.700154220499261,NA,0.585131201722726,1,1.61965050184034,0,0.333333333333333,NA,5579683405,0,5623413251.903491
73,0.626623327929465,NA,0.274803336222772,1,2.93684259918376,0,0.333333333333333,NA,5579474135,0,5623413251.903491
74,1.69287382728042,NA,0.460594379798144,0.75,1.85775636594646,0,0.333333333333333,NA,5579603676,0,5623413251.903491
75,0.4782057167844,NA,0.862535105972729,1,1.24080168015631,0,0.333333333333333,NA,5580741365,0,5623413251.903491
76,0.687174796612237,NA,0.502493013175046,1,2.35679369187814,1.60120086929449e-4,0.666666666666667,6244.3126223957,5580923775,0,5623413251.903491
77,0.700553686420126,NA,0.217489919451942,0.75,3.56935358861531,0,0.333333333333333,NA,5580854385,0,5623413251.903491
78,1.34676324191288,NA,0.0971479726664912,1,7.51459337787173,0,0.333333333333333,NA,5580889734,0,5623413251.903491
79,0.739267123027205,NA,0.733425902879758,1,1.52182398007872,0,0.333333333333333,NA,5580308211,0,5623413251.903491
80,1.72456921358561,NA,0.338261285356348,1,6.01136446901037,0,0.333333333333333,NA,5581516190,0,5623413251.903491
81,0.81583756240491,NA,0.049186634401996,1,25.4925959223212,0.0709739984872679,0.666666666666667,13.0896669387929,5579801356,0,5623413251.903491
82,1.60502759943869,NA,0.283148530207894,0.5,1.35447687536003,0.424722798713589,0.666666666666667,1.35447685650223,5580702727,0,5623413251.903491
