carrying_cap,replicate,recip_pop_size,trans_pop_size
3162277660.1683793,62,0,3138320519
3162277660.1683793,63,0,3138307785
3162277660.1683793,64,1,3137636237
3162277660.1683793,65,0,3138306221
3162277660.1683793,66,0,3138398256
3162277660.1683793,67,1,3139109122
3162277660.1683793,68,0,3138677848
3162277660.1683793,69,0,3138420174
3162277660.1683793,70,0,3138294389
3162277660.1683793,71,2,3138977761
3162277660.1683793,72,0,3138460818
3162277660.1683793,73,0,3138317319
3162277660.1683793,74,0,3135961613
3162277660.1683793,75,0,3141168636
3162277660.1683793,76,0,3138382158
3162277660.1683793,77,0,3138360609
3162277660.1683793,78,0,3138985954
3162277660.1683793,79,0,3138331873
3162277660.1683793,80,0,3138296535
3162277660.1683793,81,0,3138306990
3162277660.1683793,82,0,3137117241
3162277660.1683793,83,0,3139289149
3162277660.1683793,84,0,3138358935
3162277660.1683793,85,0,3136800243
3162277660.1683793,86,0,3138389426
3162277660.1683793,87,0,3138210237
3162277660.1683793,88,0,3138341312
3162277660.1683793,89,1,3139016369
3162277660.1683793,90,0,3138366475
3162277660.1683793,91,0,3138397992
3162277660.1683793,92,0,3140412333
3162277660.1683793,93,0,3138271440
3162277660.1683793,94,0,3136225581
3162277660.1683793,95,0,3138557073
3162277660.1683793,96,2,3139222307
3162277660.1683793,97,5,3136398384
3162277660.1683793,98,4,3136440424
3162277660.1683793,99,2,3138283219
3162277660.1683793,100,0,3138147787
1778279410.0389228,1,0,1764692618
1778279410.0389228,2,2,1764736796
1778279410.0389228,3,3,1763887004
1778279410.0389228,4,0,1764766822
1778279410.0389228,5,0,1764847983
1778279410.0389228,6,2,1764920979
1778279410.0389228,7,0,1764728072
1778279410.0389228,8,1,1764797290
1778279410.0389228,9,1,1764417313
1778279410.0389228,10,2,1763857566
1778279410.0389228,11,0,1764799687
1778279410.0389228,12,1,1764340253
1778279410.0389228,13,0,1764879052
1778279410.0389228,14,1,1764748190
1778279410.0389228,15,0,1764749235
1778279410.0389228,16,0,1764814739
1778279410.0389228,17,0,1763718163
1778279410.0389228,18,0,1764754627
1778279410.0389228,19,0,1764823945
1778279410.0389228,20,0,1764746451
1778279410.0389228,21,1,1764655336
1778279410.0389228,22,0,1764750187
1778279410.0389228,23,0,1763987558
1778279410.0389228,24,1,1764659546
1778279410.0389228,25,0,1764828661
1778279410.0389228,26,1,1764983603
1778279410.0389228,27,1,1764778746
1778279410.0389228,28,1,1764773587
1778279410.0389228,29,0,1765321336
1778279410.0389228,30,0,1765724813
1778279410.0389228,31,0,1764593886
1778279410.0389228,32,0,1764828439
1778279410.0389228,33,0,1764766292
1778279410.0389228,34,0,1763973860
1778279410.0389228,35,1,1764790637
1778279410.0389228,36,0,1764824560
1778279410.0389228,37,0,1764837207
1778279410.0389228,38,0,1764791752
1778279410.0389228,39,0,1764531840
1778279410.0389228,40,0,1764821522
1778279410.0389228,41,0,1764820925
1778279410.0389228,42,4,1766089653
1778279410.0389228,43,0,1764754368
1778279410.0389228,44,0,1764812525
1778279410.0389228,45,0,1764935543
1778279410.0389228,46,0,1764804647
1778279410.0389228,47,0,1764761140
1778279410.0389228,48,0,1763927621
1778279410.0389228,49,0,1764727456
1778279410.0389228,50,0,1764896132
1778279410.0389228,51,1,1766125382
1778279410.0389228,52,1,1765748415
1778279410.0389228,53,0,1764713774
1778279410.0389228,54,0,1764793586
1778279410.0389228,55,2,1765058750
1778279410.0389228,56,0,1763714410
1778279410.0389228,57,0,1764812893
1778279410.0389228,58,0,1765602988
1778279410.0389228,59,0,1764876273
1778279410.0389228,60,1,1765573167
1778279410.0389228,61,0,1764778989
1778279410.0389228,62,0,1764814616
1778279410.0389228,63,0,1764790142
1778279410.0389228,64,0,1764797346
1778279410.0389228,65,2,1765949590
1778279410.0389228,66,5,1764841755
1778279410.0389228,67,3,1764811726
1778279410.0389228,68,0,1764774079
1778279410.0389228,69,1,1764193525
1778279410.0389228,70,1,1764964083
1778279410.0389228,71,0,1764897301
1778279410.0389228,72,0,1764828686
1778279410.0389228,73,0,1764629285
1778279410.0389228,74,4,1763576955
1778279410.0389228,75,3,1764802103
1778279410.0389228,76,0,1764739431
1778279410.0389228,77,2,1764764395
1778279410.0389228,78,0,1764818766
1778279410.0389228,79,0,1764775902
1778279410.0389228,80,0,1764227138
1778279410.0389228,81,0,1764808371
1778279410.0389228,82,1,1764339259
1778279410.0389228,83,1,1765478354
1778279410.0389228,84,0,1764827889
1778279410.0389228,85,0,1764751868
1778279410.0389228,86,0,1764722408
1778279410.0389228,87,0,1764076160
1778279410.0389228,88,1,1764686250
1778279410.0389228,89,0,1764812442
1778279410.0389228,90,0,1764146907
1778279410.0389228,91,3,1765939242
1778279410.0389228,92,5,1766746929
1778279410.0389228,93,0,1764815914
1778279410.0389228,94,0,1764823365
1778279410.0389228,95,2,1763782180
1778279410.0389228,96,0,1764747160
1778279410.0389228,97,1,1765050273
1778279410.0389228,98,0,1764846341
1778279410.0389228,99,0,1765612305
1778279410.0389228,100,0,1764750680
1000000000,1,0,992371438
1000000000,2,0,992392555
1000000000,3,1,991702252
1000000000,4,0,992411241
1000000000,5,0,992609627
1000000000,6,1,992963233
1000000000,7,0,992539150
1000000000,8,0,992315879
1000000000,9,0,992391769
1000000000,10,0,992488599
1000000000,11,1,992374203
1000000000,12,0,992449177
1000000000,13,0,992362243
1000000000,14,0,992400437
1000000000,15,0,992195085
1000000000,16,0,992111787
1000000000,17,3,992415156
1000000000,18,0,992541833
1000000000,19,2,992428948
1000000000,20,0,992186209
1000000000,21,0,992446324
1000000000,22,0,992770154
1000000000,23,0,992515167
1000000000,24,1,992223988
1000000000,25,1,992124655
1000000000,26,1,993088382
1000000000,27,0,992400088
1000000000,28,0,992458857
1000000000,29,0,992444552
1000000000,30,1,992809151
1000000000,31,0,992408662
1000000000,32,0,992373761
1000000000,33,0,992426757
1000000000,34,0,992449089
1000000000,35,0,992494636
1000000000,36,0,992411537
1000000000,37,0,992475742
1000000000,38,0,992401406
1000000000,39,0,992544980
1000000000,40,0,993020389
1000000000,41,0,992387321
1000000000,42,2,992719416
1000000000,43,0,992021809
1000000000,44,1,991937176
1000000000,45,0,992401463
1000000000,46,0,992379389
1000000000,47,4,992444963
1000000000,48,0,992505728
1000000000,49,0,992404951
1000000000,50,0,992192441
1000000000,51,1,991429446
1000000000,52,0,992392116
1000000000,53,1,992491048
1000000000,54,0,992363332
1000000000,55,0,992428132
1000000000,56,0,992419239
1000000000,57,0,992666803
1000000000,58,2,991716379
1000000000,59,0,992465368
1000000000,60,1,992409784
1000000000,61,0,992396362
1000000000,62,0,992356382
1000000000,63,0,992484076
1000000000,64,1,992103947
1000000000,65,0,993001843
1000000000,66,0,992454671
1000000000,67,1,992681145
1000000000,68,0,992375461
1000000000,69,2,993096446
1000000000,70,0,992409621
1000000000,71,0,992713666
1000000000,72,0,992440344
1000000000,73,1,992336465
1000000000,74,0,992391490
1000000000,75,0,992305832
1000000000,76,0,992432386
1000000000,77,0,992447128
1000000000,78,0,992421432
1000000000,79,1,992015030
1000000000,80,0,992411066
1000000000,81,2,992453635
1000000000,82,0,992389168
1000000000,83,4,992879305
1000000000,84,0,992439795
1000000000,85,0,992400671
1000000000,86,0,992397536
1000000000,87,1,992071572
1000000000,88,0,991963271
1000000000,89,1,992560920
1000000000,90,0,992389982
1000000000,91,0,992417413
1000000000,92,2,992301379
1000000000,93,1,991658024
1000000000,94,0,992402790
1000000000,95,2,991834106
1000000000,96,0,992382535
1000000000,97,0,992393771
1000000000,98,0,992489061
1000000000,99,0,993176273
1000000000,100,0,992018782
562341325.1903491,1,3,557825101
562341325.1903491,2,0,558126708
562341325.1903491,3,71,558021875
562341325.1903491,4,0,558108460
562341325.1903491,5,1,558259314
562341325.1903491,6,0,558080147
562341325.1903491,7,105,558035715
562341325.1903491,8,0,558105587
562341325.1903491,9,0,558077035
562341325.1903491,10,0,558051444
562341325.1903491,11,0,558091900
562341325.1903491,12,0,557983024
562341325.1903491,13,0,558093413
562341325.1903491,14,0,558132804
562341325.1903491,15,0,558368115
562341325.1903491,16,1,557740820
562341325.1903491,17,0,558093936
562341325.1903491,18,0,558054325
562341325.1903491,19,0,558238381
562341325.1903491,20,0,558107478
562341325.1903491,21,0,558058092
562341325.1903491,22,0,557630559
562341325.1903491,23,0,558325169
562341325.1903491,24,0,558058702
562341325.1903491,25,0,558088920
562341325.1903491,26,2,558065790
562341325.1903491,27,14,558137727
562341325.1903491,28,0,558037250
562341325.1903491,29,0,558225376
562341325.1903491,30,0,558047129
562341325.1903491,31,0,558032455
562341325.1903491,32,1,558309040
562341325.1903491,33,0,558004614
562341325.1903491,34,4,558092004
562341325.1903491,35,2,557519898
562341325.1903491,36,2,558153646
562341325.1903491,37,0,558057566
562341325.1903491,38,0,558245768
562341325.1903491,39,1,558041461
562341325.1903491,40,0,558233220
562341325.1903491,41,0,558121566
562341325.1903491,42,1,557844282
562341325.1903491,43,0,558101159
562341325.1903491,44,0,558223852
562341325.1903491,45,0,557660887
562341325.1903491,46,0,558069402
562341325.1903491,47,0,558078087
562341325.1903491,48,1,558118580
562341325.1903491,49,0,558111300
562341325.1903491,50,0,558162405
562341325.1903491,51,0,558117113
562341325.1903491,52,1,558130786
562341325.1903491,53,0,558030824
562341325.1903491,54,0,558115587
562341325.1903491,55,0,558067378
562341325.1903491,56,0,558087577
562341325.1903491,57,0,557801196
562341325.1903491,58,0,558176598
562341325.1903491,59,0,558129456
562341325.1903491,60,5,558077264
562341325.1903491,61,0,558073113
562341325.1903491,62,0,558045677
562341325.1903491,63,2,558477691
562341325.1903491,64,0,558059517
562341325.1903491,65,0,558116198
562341325.1903491,66,0,558759588
562341325.1903491,67,0,557996814
562341325.1903491,68,0,558050866
562341325.1903491,69,0,558362989
562341325.1903491,70,2,558025263
562341325.1903491,71,0,558098677
562341325.1903491,72,0,558113289
562341325.1903491,73,0,558103928
562341325.1903491,74,0,558086380
562341325.1903491,75,0,558031563
562341325.1903491,76,17,558091005
562341325.1903491,77,0,558079953
562341325.1903491,78,1,558481393
562341325.1903491,79,0,557765789
562341325.1903491,80,2,558219217
562341325.1903491,81,0,558085693
562341325.1903491,82,2,558154440
562341325.1903491,83,0,558099029
562341325.1903491,84,0,558274921
562341325.1903491,85,1,557852025
562341325.1903491,86,0,558116889
562341325.1903491,87,0,558317363
562341325.1903491,88,0,558129955
562341325.1903491,89,0,557944894
562341325.1903491,90,0,558346951
562341325.1903491,91,0,558059166
562341325.1903491,92,2,557889188
562341325.1903491,93,0,558072778
562341325.1903491,94,0,558058623
562341325.1903491,95,21,558134785
562341325.1903491,96,1,558065911
562341325.1903491,97,0,558105315
562341325.1903491,98,0,558089138
562341325.1903491,99,0,558044431
562341325.1903491,100,0,558090036
316227766.01683795,1,11,313821672
316227766.01683795,2,134,313841136
316227766.01683795,3,2557,313832279
