"","time_CFU_trans","time_CFU_recip","Even_trans","prop_trans","ratio_trans","Even_recip","prop_recip","ratio_recip","trans_pop_size","recip_pop_size"
"1",1.09284196812008,0.985960465100546,0.993820606228234,1,1.01306363256798,0.0536377418685543,0.666666666666667,17.6435887336685,47739149,8068235
"2",1.02606141576218,0.938414032499747,0.966404881807166,1,1.02699417295212,0.0283928865095069,0.666666666666667,34.2200893581274,48265842,7537255
"3",0.995045933646288,0.89322568224041,0.979057943433717,1,1.03812886080245,0,0.333333333333333,NA,48093255,7731252
"4",0.765015983528735,0.664364530252135,0.990432655945273,1,1.00273593012142,0,0.333333333333333,NA,48646660,7156587
"5",1.50598798477649,1.40315225147632,0.984443640835405,1,1.04906224988926,0,0.333333333333333,NA,46595350,9211732
"6",1.28452815138945,1.18944582482043,0.979888108611087,1,1.03243426553694,0,0.333333333333333,NA,47478959,8330052
"7",4.72178701278525,4.62235806680286,0.983189394182335,1,1.06104782885829,0,0.333333333333333,NA,31588927,24229722
"8",2.22966242075118,2.14537066608932,0.94861827916226,1,1.10259005763082,0,0.333333333333333,NA,44790572,11016398
"9",1.1512427366088,1.06648514703319,0.93380474119891,1,1.2139870270442,0.396918385388214,0.666666666666667,1.51940962377424,47988734,7819810
"10",1.53159870415982,1.46582466191515,0.89000253837362,1,1.00665324429978,0,0.333333333333333,NA,47715592,8104152
"11",0.526541613858417,0.428889091984649,0.986555917768315,1,1.00843014136064,0,0.333333333333333,NA,49187788,6620230
"12",0.922490262126243,0.818325164353308,0.994734801062096,1,1.00484331409812,0.019879452786481,1,60.0490710817271,48190012,7616504
"13",1.15383895072305,1.06602900122316,0.974974949948766,1,1.04009405195337,0,0.333333333333333,NA,47917733,7887679
"14",0.898044985896437,0.795182264199727,0.992071322753085,1,1.0273019762832,0,0.333333333333333,NA,48289854,7522437
"15",1.13721055933403,1.08065196140839,0.786081514824066,1,2.05776394419711,0.00127301085850684,0.666666666666667,784.539253901468,49168799,6653977
"16",0.67351297963715,0.569515734614772,0.99296314529583,1,1.00815958694744,0.0241651250603314,0.666666666666667,40.381950124544,48763074,7041272
"17",0.817496578685221,0.734704627527388,0.927884388234258,1,1.29326593273729,0,0.333333333333333,NA,48962260,6847039
"18",0.693989274181832,0.601402205051703,0.967836543258755,1,1.10455826825418,0.017239632048107,0.666666666666667,57.005878385891,48970037,6851282
"19",1.47739978581905,1.38247908191367,0.973069955185591,1,1.05402807831936,0.080611863989184,0.666666666666667,11.4051219077898,46908574,8895135
"20",0.806524330294759,0.706923194129242,0.983494759224795,1,1.03924540054044,0,0.333333333333333,NA,48566352,7246124
"21",2.19888319265807,2.11114105040055,0.927463213475671,1,1.23356987381789,0,0.333333333333333,NA,44789182,11025390
"22",1.47570277891114,1.39314260826818,0.93045067919685,1,1.21449655196547,0,0.333333333333333,NA,47235913,8572975
"23",0.655411294250604,0.571787417657277,0.961208205945112,1,1.04536348987668,0,0.333333333333333,NA,49253965,6554104
"24",0.644582539676669,0.589924247059437,0.76914505359157,1,2.05950588415332,0,0.333333333333333,NA,50252027,5560056
"25",1.35872204449015,1.25810672164791,0.991650975681729,1,1.01245221794824,0,0.333333333333333,NA,47148623,8662319
"26",0.802553805177234,0.71231594336983,0.971307336721368,1,1.05177918004782,0.45862965768626,1,2.33546574742968,48724221,7080901
"27",1.45624389777857,1.38064415366661,0.910673569274675,1,1.17864213878287,0.00579611477708575,0.666666666666667,171.529364662235,47504943,8300455
"28",1.71588479836444,1.61678500604825,0.978289773650141,1,1.07687922862221,0.00017929929919891,0.666666666666667,5576.26664001599,46074677,9731453
"29",0.779579675850242,0.683293587077244,0.98049897051836,1,1.05198036437903,0,0.333333333333333,NA,48662354,7156847
"30",0.856429273292216,0.755661185810183,0.986982038372088,1,1.00496562932808,0,0.333333333333333,NA,48388784,7413272
"31",2.92516180903721,2.84979777736879,0.89194582804318,1,1.42325071156096,0,0.333333333333333,NA,42616121,13192856
"32",1.4585862742432,1.38676733644842,0.920801715183622,1,1.3168864609381,0,0.333333333333333,NA,47597003,8208888
"33",0.735546905977179,0.628742887305554,0.990008399374728,1,1.00238421043294,0,0.333333333333333,NA,48614333,7202377
"34",3.6324245183446,3.54489340022453,0.955397132800891,1,1.12367191407897,0.022500734903512,0.666666666666667,43.4429928305992,38632778,17170466
"35",1.0872964666753,0.987788636522604,0.979694883101177,1,1.04482208191251,0,0.333333333333333,NA,47838976,7977306
"36",1.3905192780946,1.31331285834563,0.916833726950508,1,1.22832063298444,0,0.333333333333333,NA,47610558,8171342
"37",1.34919608969476,1.25486732621876,0.974237866730661,1,1.07940520177783,0,0.333333333333333,NA,47270943,8533293
"38",0.571449573959755,0.509273026176154,0.844490316023412,1,1.61773348450381,0.000943236286468085,0.666666666666667,1059.17973899664,50086690,5724352
"39",1.71767863948597,1.64087824513686,0.88416279174522,1,1.5046021322507,0,0.333333333333333,NA,46739012,9079691
"40",1.13079667086288,1.0307007343836,0.985513656559434,1,1.03102710189679,0,0.333333333333333,NA,47682288,8115209
"41",1.60170293556558,1.50263487902308,0.983017896722125,1,1.01065692263735,0,0.333333333333333,NA,46371229,9432214
"42",1.04736183190186,0.954562174969261,0.97090682857932,1,1.02494485106075,0.0415616723881818,0.666666666666667,23.0606294823774,48182028,7633315
"43",1.62098242426012,1.51981088114634,0.992096372648367,1,1.02200002683775,0.021659389071945,0.666666666666667,45.1693539313759,46324679,9484282
"44",0.808160950705848,0.710421250389585,0.964943452596774,1,1.06788027009113,0.00131442273952054,0.666666666666667,759.790246496155,48582337,7220106
"45",2.87506200264118,2.81640625079026,0.800987546958337,1,1.65580617194765,0,0.333333333333333,NA,43926350,11888789
"46",0.670874558730508,0.568350047769683,0.985711908131454,1,1.02048184706986,0.119280819480333,0.666666666666667,7.38357754714184,48871163,6935521
"47",0.586241420806371,0.486038894982368,0.989580516186017,1,1.02110558322305,0,0.333333333333333,NA,49037490,6767900
"48",1.54272120560134,1.45779901169366,0.970132059788373,1,1.04788462003728,0,0.333333333333333,NA,46940052,8873155
"49",1.08171327502605,1.00647589960167,0.915948967526517,1,1.11549565053696,0,0.333333333333333,NA,48538793,7268289
"50",1.10909767738506,1.01148576334958,0.975080665881089,1,1.09184940851907,0,0.333333333333333,NA,47832284,7969219
"51",0.76580045803838,0.664114346588476,0.985972278670257,1,1.02978397626123,0,0.333333333333333,NA,48594350,7210260
"52",1.48155166337529,1.40312306916861,0.926515638495713,1,1.28293209755895,0,0.333333333333333,NA,47340263,8471582
"53",0.553355429208754,0.46216416501948,0.958888805642438,1,1.11536674260578,0,0.333333333333333,NA,49304738,6495398
"54",1.96242905565412,1.86260153325732,0.998244616544213,1,1.00221105692743,0,0.333333333333333,NA,45241587,10552034
"55",0.624598768428552,0.519908535253156,0.991159372886676,1,1.01466953658556,0,0.333333333333333,NA,48929636,6861636
"56",0.854286911312686,0.75893809656498,0.985402357245356,1,1.0391450737533,0.453071826092012,0.666666666666667,1.20715555991538,48532128,7267887
"57",2.02322870435009,1.92116381615749,0.993770136011993,1,1.00838195624817,0,0.333333333333333,NA,44907829,10893966
"58",1.26111240010198,1.16618703152755,0.975945649946279,1,1.03886846134463,0.0643373993758924,1,21.4905921693825,47497923,8314249
"59",0.55967477211616,0.455704303138201,0.990197345276078,1,1.00487605283652,0,0.333333333333333,NA,49017878,6804171
"60",0.709153300213292,0.617123586682763,0.979343205918613,1,1.03114402917563,0,0.333333333333333,NA,48924436,6899504
"61",1.21036179176953,1.10805854488358,0.977438345765207,1,1.08277590940818,0,0.333333333333333,NA,47474341,8354601
"62",1.13031065033702,1.09341912641528,0.66578322840868,1,2.75072701163498,0.000446285891817277,0.666666666666667,2239.71613809715,50171399,5644840
"63",1.30982820988196,1.29491988474321,0.481101200792999,1,4.44946221894062,0.183568312543926,0.666666666666667,4.44756328661414,51349400,4462276
"64",1.15302849427049,1.07152798853654,0.935227740793675,1,1.23163580072542,0,0.333333333333333,NA,48155075,7651811
"65",1.12226625420057,1.0218780887212,0.985102460824004,1,1.02247642373792,0.00544374165586281,0.666666666666667,182.697181684405,47711146,8089261
"66",0.566661075287216,0.486938487334801,0.924073440826537,1,1.29080953130123,0,0.333333333333333,NA,49541799,6271707
"67",0.58151632578,0.486748167870478,0.962926321150737,1,1.10353813812151,0,0.333333333333333,NA,49128251,6678732
"68",0.651100328822151,0.567979874777382,0.925412969431576,1,1.29579287094409,0,0.333333333333333,NA,49265531,6549984
"69",2.2436645638252,2.1428145468796,0.989852237360232,1,1.015770940198,0.000984798318181435,0.666666666666667,1014.43634014992,44244991,11567452
"70",1.40482335032338,1.34401797393409,0.824295760744209,1,1.79457295366668,0,0.333333333333333,NA,48303494,7499976
"71",0.664538299519964,0.573984282494966,0.972768324669432,1,1.0202312978975,0.30193237524545,1,2.3186800089777,49073159,6720818
"72",0.85852737407416,0.769281075262692,0.941742034795517,1,1.23945039275997,0,0.333333333333333,NA,48600782,7194966
"73",1.73070722350045,1.63718184908867,0.968606718107833,1,1.02962745125695,0.154617507740764,0.666666666666667,5.46757288105192,46208517,9608325
"74",1.16424143156178,1.06413948171648,0.991664870196845,1,1.0145173688887,0,0.333333333333333,NA,47602618,8194801
"75",0.832467635223349,0.747197590784495,0.975427569934592,1,1.06933409244595,0,0.333333333333333,NA,48807844,7002553
"76",1.26293118863856,1.16939245900941,0.966519358422253,1,1.05964631168837,0,0.333333333333333,NA,47508090,8291453
"77",1.61278902313615,1.52787872199884,0.955142612787255,1,1.11838215277494,0.034295267452465,0.666666666666667,28.1585421045645,46746860,9047952
"78",1.92702154229347,1.83358829642051,0.971706668806657,1,1.05883586144283,0,0.333333333333333,NA,45470609,10330511
"79",1.35437672681596,1.26211814670071,0.963017767906601,1,1.12588901812997,0.0429493528636473,0.666666666666667,22.2832378912607,47366638,8445402
"80",1.81610742989556,1.71374754177485,0.976683956745987,1,1.04687855596061,0.146403926605321,0.666666666666667,5.83041789374834,45683037,10127003
"81",0.624790623521777,0.536767318040969,0.955025997613387,1,1.13631130634915,0,0.333333333333333,NA,49230160,6584777
"82",0.586056706957441,0.481659291736944,0.991040534046416,1,1.01582716928671,0,0.333333333333333,NA,48993694,6809703
"83",2.5894918411998,2.52684977916525,0.844821113638789,1,1.29441479931764,0.00132193212792697,0.666666666666667,755.468489473898,44665069,11138855
"84",1.70025652734638,1.59831052432765,0.979859791542681,1,1.06516868336864,0,0.333333333333333,NA,45999888,9824379
"85",1.06044594424019,0.963977058099016,0.970626309009629,1,1.08154579184022,0,0.333333333333333,NA,47980453,7830990
