"","time_CFU_trans","time_CFU_recip","Even_trans","prop_trans","ratio_trans","Even_recip","prop_recip","ratio_recip","trans_pop_size","recip_pop_size"
"1",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313160
"2",NA,NA,NA,0,NA,0.162414705205858,0.666666666666667,5.15707794889951,0,313032
"3",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313158
"4",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313370
"5",NA,NA,NA,0,NA,0.00486402970555133,0.666666666666667,204.590849673203,0,314554
"6",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313839
"7",NA,NA,NA,0,NA,0.0545500746434584,0.666666666666667,17.3317805985792,0,314830
"8",NA,NA,NA,0,NA,0.0149231305326356,0.666666666666667,66.0100685518423,0,312803
"9",NA,NA,NA,0,NA,0.0199034136520597,0.666666666666667,49.2426376440461,0,313916
"10",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313946
"11",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314562
"12",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313471
"13",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313528
"14",NA,NA,NA,0,NA,0.000156202183005272,0.666666666666667,6400.95918367347,0,313696
"15",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314483
"16",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313944
"17",NA,NA,NA,0,NA,0.000293192515942398,0.666666666666667,3409.72826086957,0,313787
"18",NA,NA,NA,0,NA,0.0539168640855017,0.666666666666667,17.5470727380248,0,313631
"19",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313870
"20",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313779
"21",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314782
"22",NA,NA,NA,0,NA,0.000105280956589127,0.666666666666667,9497.39393939394,0,313447
"23",NA,NA,NA,0,NA,0.0234489527961554,0.666666666666667,41.6458276705627,0,313788
"24",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313430
"25",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314220
"26",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313435
"27",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313515
"28",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314096
"29",NA,NA,NA,0,NA,0.0115568726508637,0.666666666666667,85.528599060514,0,313147
"30",NA,NA,NA,0,NA,0.00326573962483745,0.666666666666667,305.209347614411,0,314477
"31",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314648
"32",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313236
"33",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313384
"34",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,312707
"35",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313172
"36",NA,NA,NA,0,NA,0.000456269882039839,0.666666666666667,2190.68531468531,0,313411
"37",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313923
"38",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313480
"39",NA,NA,NA,0,NA,0.00188912670824437,0.666666666666667,528.345117845118,0,314432
"40",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313295
"41",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314729
"42",NA,NA,NA,0,NA,0.0115473956937371,0.666666666666667,85.5996131528047,0,313404
"43",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313262
"44",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313080
"45",NA,NA,NA,0,NA,0.00105743704096528,0.666666666666667,944.682779456193,0,313021
"46",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313981
"47",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313388
"48",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313841
"49",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314167
"50",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314429
"51",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313093
"52",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313833
"53",NA,NA,NA,0,NA,0.000612918284972119,0.666666666666667,1630.53886010363,0,314887
"54",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313255
"55",NA,NA,NA,0,NA,0.222972370482657,0.666666666666667,3.48486060329068,0,314012
"56",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313951
"57",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313777
"58",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314265
"59",NA,NA,NA,0,NA,0.00117132917214402,0.666666666666667,852.73097826087,0,314173
"60",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313819
"61",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313219
"62",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313169
"63",NA,NA,NA,0,NA,0.0254141073968479,0.666666666666667,38.3482243694315,0,313566
"64",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313251
"65",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314411
"66",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313680
"67",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313540
"68",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313453
"69",NA,NA,NA,0,NA,0.240880423010766,1,6.22992932000975,0,313940
"70",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313811
"71",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314869
"72",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313275
"73",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314267
"74",NA,NA,NA,0,NA,0.0368651271178346,0.666666666666667,26.1259067357513,0,314118
"75",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314301
"76",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314219
"77",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314037
"78",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314214
"79",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314410
"80",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314215
"81",NA,NA,NA,0,NA,0.00754533090846543,1,152.003412969283,0,313969
"82",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314048
"83",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313889
"84",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313932
"85",NA,NA,NA,0,NA,0.263627076245429,0.666666666666667,2.79323707656276,0,314209
"86",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314053
"87",NA,NA,NA,0,NA,0.000560829262541418,0.666666666666667,1782.07386363636,0,313821
"88",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313277
"89",NA,NA,NA,0,NA,0.00136244974180144,0.666666666666667,732.972027972028,0,314874
"90",NA,NA,NA,0,NA,0.000152856505954979,0.666666666666667,6541.08333333333,0,314020
"91",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,315193
"92",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,312865
"93",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314805
"94",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313227
"95",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313362
"96",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,314672
"97",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313613
"98",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313037
"99",NA,NA,NA,0,NA,0,0.333333333333333,NA,0,313089
"100",NA,NA,NA,0,NA,0.00316748851586457,0.666666666666667,314.707537688442,0,314129
