carrying_cap,replicate,recip_pop_size,trans_pop_size
1778279410.0389228,76,1758271771,6549669
1778279410.0389228,77,1757483961,7256986
1778279410.0389228,78,1757480403,7349690
1778279410.0389228,79,1757639899,7120188
1778279410.0389228,80,1757341703,7411889
1778279410.0389228,81,1757787227,6996033
1778279410.0389228,82,1756727483,8044898
1778279410.0389228,83,1757365345,7479953
1778279410.0389228,84,1754496478,10324947
1778279410.0389228,85,1757517120,7225383
1778279410.0389228,86,1757166931,7695885
1778279410.0389228,87,1757085293,7722299
1778279410.0389228,88,1757579549,7152870
1778279410.0389228,89,1758313564,6540225
1778279410.0389228,90,1756259431,8603993
1778279410.0389228,91,1757179571,7623754
1778279410.0389228,92,1761430388,3403458
1778279410.0389228,93,1757261162,7502157
1778279410.0389228,94,1757204187,7574124
1778279410.0389228,95,1758030259,6781253
1778279410.0389228,96,1757384888,7386860
1778279410.0389228,97,1758506018,6313863
1778279410.0389228,98,1754718449,10159555
1778279410.0389228,99,1757881497,6835131
1778279410.0389228,100,1757058639,7733904
1000000000,1,990446618,2018424
1000000000,2,990116843,2299911
1000000000,3,990302777,2064675
1000000000,4,990697231,1754408
1000000000,5,989985682,2437281
1000000000,6,991199016,1235203
1000000000,7,990687147,1713629
1000000000,8,990242356,2177125
1000000000,9,990374823,2050884
1000000000,10,990234423,2263738
1000000000,11,990090032,2380222
1000000000,12,990652453,1830806
1000000000,13,990544446,1896601
1000000000,14,989930373,2471226
1000000000,15,990039699,2338031
1000000000,16,990141483,2309493
1000000000,17,990243638,2166415
1000000000,18,990091793,2335500
1000000000,19,990651022,1820078
1000000000,20,990096224,2277139
1000000000,21,990128716,2293873
1000000000,22,990119680,2351487
1000000000,23,989964224,2406109
1000000000,24,990118320,2320517
1000000000,25,990421385,2011144
1000000000,26,990100309,2304490
1000000000,27,990422599,2027340
1000000000,28,990261005,2183263
1000000000,29,990206578,2249682
1000000000,30,990051047,2348452
1000000000,31,990018544,2443805
1000000000,32,990573285,1829300
1000000000,33,990234346,2226491
1000000000,34,989690504,2703255
1000000000,35,989995198,2377553
1000000000,36,990114581,2314201
1000000000,37,990017108,2414784
1000000000,38,990482513,1904716
1000000000,39,988083951,4341683
1000000000,40,990166274,2307275
1000000000,41,990332380,2149867
1000000000,42,990720932,1697072
1000000000,43,990092971,2296742
1000000000,44,989978654,2467992
1000000000,45,990044059,2381502
1000000000,46,989939117,2436673
1000000000,47,990015474,2413086
1000000000,48,990184666,2257989
1000000000,49,989929144,2459259
1000000000,50,990182611,2227128
1000000000,51,990182873,2205960
1000000000,52,989971214,2435996
1000000000,53,990727993,1723566
1000000000,54,990041319,2398659
1000000000,55,990169896,2256372
1000000000,56,990082948,2367286
1000000000,57,990302034,2127821
1000000000,58,990036396,2365192
1000000000,59,990170438,2253948
1000000000,60,990327621,2137936
1000000000,61,990006823,2420169
1000000000,62,990202684,2255302
1000000000,63,990646794,1724796
1000000000,64,990032560,2345120
1000000000,65,990853655,1599110
1000000000,66,990370107,2079244
1000000000,67,990392447,2013700
1000000000,68,991404618,1008570
1000000000,69,990009505,2391816
1000000000,70,990465540,1945566
1000000000,71,990672724,1795341
1000000000,72,990832952,1593129
1000000000,73,990439139,1978141
1000000000,74,990398386,1983299
1000000000,75,989458876,2983493
1000000000,76,990044128,2381783
1000000000,77,990139572,2309613
1000000000,78,989191582,3229695
1000000000,79,990073783,2359293
1000000000,80,990302802,2085404
1000000000,81,990503198,1905210
1000000000,82,989238767,3091460
1000000000,83,989920409,2492805
1000000000,84,990068341,2304310
1000000000,85,990335756,2095341
1000000000,86,989076633,3327995
1000000000,87,990093194,2342333
1000000000,88,990061753,2355787
1000000000,89,990058824,2366897
1000000000,90,990362393,2040418
1000000000,91,990391178,2022418
1000000000,92,990694163,1713840
1000000000,93,990006267,2357357
1000000000,94,990176678,2284868
1000000000,95,990165030,2282583
1000000000,96,990053786,2350221
1000000000,97,990671559,1756029
1000000000,98,990566224,1822155
1000000000,99,990148399,2265596
1000000000,100,990101252,2313320
562341325.1903491,1,557470394,622733
562341325.1903491,2,557406650,725165
562341325.1903491,3,557341218,766439
562341325.1903491,4,557425207,643162
562341325.1903491,5,557321168,745439
562341325.1903491,6,557346432,711913
562341325.1903491,7,557434761,649277
562341325.1903491,8,557380419,686288
562341325.1903491,9,557462319,589160
562341325.1903491,10,557559228,524428
562341325.1903491,11,557589948,530848
562341325.1903491,12,557431420,660111
562341325.1903491,13,557433332,646788
562341325.1903491,14,557392477,692029
562341325.1903491,15,557395714,706399
562341325.1903491,16,557344168,736180
562341325.1903491,17,557321736,734277
562341325.1903491,18,557323983,765843
562341325.1903491,19,557428052,673434
562341325.1903491,20,557526012,542101
562341325.1903491,21,557442445,691982
562341325.1903491,22,557344904,724530
562341325.1903491,23,557429396,669546
562341325.1903491,24,557398043,692734
562341325.1903491,25,557327142,738396
562341325.1903491,26,557322312,747547
562341325.1903491,27,557363188,730680
562341325.1903491,28,557375983,718120
562341325.1903491,29,557381069,711953
562341325.1903491,30,557313529,736363
562341325.1903491,31,557382468,695269
562341325.1903491,32,557429729,644089
562341325.1903491,33,557364737,726063
562341325.1903491,34,557616457,463285
562341325.1903491,35,557340442,714080
562341325.1903491,36,557466938,614305
562341325.1903491,37,557521271,527498
562341325.1903491,38,557437233,589744
562341325.1903491,39,557312476,749824
562341325.1903491,40,556186219,1891101
562341325.1903491,41,557306614,747968
562341325.1903491,42,557382405,745834
562341325.1903491,43,557380149,729895
562341325.1903491,44,557432882,637632
562341325.1903491,45,557312091,734454
562341325.1903491,46,557273796,782337
562341325.1903491,47,557331239,755885
562341325.1903491,48,557323662,757503
562341325.1903491,49,557321168,770527
562341325.1903491,50,557396597,717907
562341325.1903491,51,557485118,603792
562341325.1903491,52,557358711,742226
562341325.1903491,53,557337534,737156
562341325.1903491,54,557496879,605782
562341325.1903491,55,557386560,708712
562341325.1903491,56,557327634,751529
562341325.1903491,57,557425874,640412
562341325.1903491,58,557398318,690092
562341325.1903491,59,557449543,620022
562341325.1903491,60,557383819,731166
562341325.1903491,61,557385715,685280
562341325.1903491,62,557529832,601306
562341325.1903491,63,557364435,746440
562341325.1903491,64,557304162,751550
562341325.1903491,65,557328241,747003
562341325.1903491,66,557356633,711266
562341325.1903491,67,557326238,771328
562341325.1903491,68,557337498,760450
562341325.1903491,69,557444296,614904
562341325.1903491,70,557355681,708553
562341325.1903491,71,557614243,519433
562341325.1903491,72,557280450,761452
562341325.1903491,73,557403300,688960
562341325.1903491,74,557319332,726294
562341325.1903491,75,557360414,695962
562341325.1903491,76,557538110,578825
562341325.1903491,77,557482257,607859
562341325.1903491,78,557390212,696415
562341325.1903491,79,557318376,763412
562341325.1903491,80,557371790,716022
562341325.1903491,81,557337537,731979
562341325.1903491,82,557503228,583209
562341325.1903491,83,557270421,798493
562341325.1903491,84,557359695,724063
562341325.1903491,85,557408451,696862
562341325.1903491,86,557231695,873974
562341325.1903491,87,557301269,780720
562341325.1903491,88,557374966,702214
562341325.1903491,89,557422826,633117
562341325.1903491,90,557431603,700256
562341325.1903491,91,557531987,545045
562341325.1903491,92,557459051,642758
562341325.1903491,93,557315972,719966
562341325.1903491,94,557367582,722466
562341325.1903491,95,557371308,663955
562341325.1903491,96,557476215,585927
562341325.1903491,97,557435254,649615
562341325.1903491,98,557349726,736422
562341325.1903491,99,557299887,739780
562341325.1903491,100,557308159,762820
316227766.01683795,1,313600828,244307
316227766.01683795,2,313605769,226933
316227766.01683795,3,313617229,217730
316227766.01683795,4,313652518,180523
316227766.01683795,5,313603623,236041
316227766.01683795,6,313624204,199349
316227766.01683795,7,313647206,195031
316227766.01683795,8,313674452,170310
316227766.01683795,9,313621878,210103
316227766.01683795,10,313569128,223630
316227766.01683795,11,313548834,248757
316227766.01683795,12,313588500,223442
316227766.01683795,13,313604386,247030
316227766.01683795,14,313589049,240233
316227766.01683795,15,313574719,241263
316227766.01683795,16,313625659,217253
316227766.01683795,17,313578625,244958
316227766.01683795,18,313614680,223628
316227766.01683795,19,313593509,221032
316227766.01683795,20,313626328,213745
316227766.01683795,21,313581878,236024
316227766.01683795,22,313569606,225958
316227766.01683795,23,313648700,203618
316227766.01683795,24,313625082,229321
316227766.01683795,25,313592419,230627
316227766.01683795,26,313613634,206104
316227766.01683795,27,313558134,248278
316227766.01683795,28,313602946,235681
316227766.01683795,29,313651484,159255
316227766.01683795,30,313599236,234371
316227766.01683795,31,313602663,224139
316227766.01683795,32,313612324,214564
316227766.01683795,33,313636281,240865
316227766.01683795,34,313564352,244087
316227766.01683795,35,313655768,205945
316227766.01683795,36,313593083,215885
316227766.01683795,37,313556937,250900
316227766.01683795,38,313604853,208788
316227766.01683795,39,313643938,209263
316227766.01683795,40,313607441,224700
316227766.01683795,41,313647791,180151
316227766.01683795,42,313597993,233675
316227766.01683795,43,313687148,192459
316227766.01683795,44,313664264,196796
316227766.01683795,45,313629977,189545
316227766.01683795,46,313612277,245990
316227766.01683795,47,313627360,233261
316227766.01683795,48,313596944,223670
316227766.01683795,49,313633341,193862
316227766.01683795,50,313566997,230792
316227766.01683795,51,313617579,215001
316227766.01683795,52,313640514,232245
316227766.01683795,53,313618576,184735
316227766.01683795,54,313653320,165648
316227766.01683795,55,313658686,213684
316227766.01683795,56,313559577,241233
316227766.01683795,57,313591507,211962
316227766.01683795,58,313589911,222737
316227766.01683795,59,313650300,190320
316227766.01683795,60,313588889,243729
316227766.01683795,61,313658513,188656
316227766.01683795,62,313615606,230798
316227766.01683795,63,313612329,232950
316227766.01683795,64,313617247,206645
316227766.01683795,65,313594699,231944
316227766.01683795,66,313623391,231671
316227766.01683795,67,313614942,192012
316227766.01683795,68,313616328,212021
316227766.01683795,69,313580846,238552
316227766.01683795,70,313580845,231277
316227766.01683795,71,313621867,218022
316227766.01683795,72,313593603,241032
316227766.01683795,73,313587131,195802
316227766.01683795,74,313606258,223565
316227766.01683795,75,313592133,250117
316227766.01683795,76,313662020,214031
316227766.01683795,77,313630601,220607
316227766.01683795,78,313650510,184936
316227766.01683795,79,313629031,202605
316227766.01683795,80,313617830,246497
316227766.01683795,81,313606955,214026
316227766.01683795,82,313644371,203849
316227766.01683795,83,313586477,228415
316227766.01683795,84,313719208,122446
316227766.01683795,85,313611056,203128
316227766.01683795,86,313590575,229022
316227766.01683795,87,313583573,229218
316227766.01683795,88,313650935,166399
316227766.01683795,89,313579486,237386
316227766.01683795,90,313623772,221922
316227766.01683795,91,313622277,156418
316227766.01683795,92,313599814,220402
316227766.01683795,93,313622296,214439
316227766.01683795,94,313617944,219875
316227766.01683795,95,313599092,229307
316227766.01683795,96,313598352,218771
316227766.01683795,97,313652313,196394
316227766.01683795,98,313645601,206725
316227766.01683795,99,313610879,230936
316227766.01683795,100,313591193,240853
177827941.00389227,1,176430824,64882
177827941.00389227,2,176396580,63093
177827941.00389227,3,176406532,81234
177827941.00389227,4,176375739,82066
177827941.00389227,5,176413726,69500
177827941.00389227,6,176396435,77615
177827941.00389227,7,176399869,56178
177827941.00389227,8,176420249,79411
177827941.00389227,9,176393671,79240
177827941.00389227,10,176387546,75925
177827941.00389227,11,176397291,76343
177827941.00389227,12,176416254,71338
177827941.00389227,13,176424617,55540
177827941.00389227,14,176419423,67496
177827941.00389227,15,176373008,93446
177827941.00389227,16,176434683,53033
177827941.00389227,17,176433004,42643
177827941.00389227,18,176441436,73636
177827941.00389227,19,176408192,70851
177827941.00389227,20,176414093,65009
177827941.00389227,21,176394879,71355
177827941.00389227,22,176422050,74277
177827941.00389227,23,176411373,75370
177827941.00389227,24,176394956,64152
177827941.00389227,25,176416702,65539
177827941.00389227,26,176419348,80007
177827941.00389227,27,176409886,60530
177827941.00389227,28,176417221,62123
177827941.00389227,29,176457787,41990
177827941.00389227,30,176397005,90270
177827941.00389227,31,176395787,72438
177827941.00389227,32,176375295,80375
177827941.00389227,33,176428637,65223
177827941.00389227,34,176398982,72407
177827941.00389227,35,176394750,54258
177827941.00389227,36,176399583,63371
177827941.00389227,37,176430689,56363
177827941.00389227,38,176438085,68599
177827941.00389227,39,176408595,77960
177827941.00389227,40,176399830,67546
177827941.00389227,41,176397776,83493
177827941.00389227,42,176387660,72330
177827941.00389227,43,176433297,65780
177827941.00389227,44,176411073,75278
177827941.00389227,45,176391648,63226
177827941.00389227,46,176397041,78882
177827941.00389227,47,176420801,51953
177827941.00389227,48,176400692,69914
177827941.00389227,49,176419621,71645
177827941.00389227,50,176401801,68729
177827941.00389227,51,176409596,63731
177827941.00389227,52,176421363,68581
177827941.00389227,53,176409747,67147
177827941.00389227,54,176405445,77922
177827941.00389227,55,176428272,70514
177827941.00389227,56,176428442,70027
177827941.00389227,57,176401695,77055
177827941.00389227,58,176395797,64035
177827941.00389227,59,175884854,602741
177827941.00389227,60,176409435,63918
177827941.00389227,61,176416579,60772
177827941.00389227,62,176391961,69289
177827941.00389227,63,176413041,66760
177827941.00389227,64,176431002,70068
177827941.00389227,65,176410172,76254
177827941.00389227,66,176410955,54950
177827941.00389227,67,176431103,70227
177827941.00389227,68,176426856,73906
177827941.00389227,69,176406362,75366
177827941.00389227,70,176412854,79100
177827941.00389227,71,176397707,72821
177827941.00389227,72,176405692,77877
177827941.00389227,73,176414893,74808
177827941.00389227,74,176415332,71709
177827941.00389227,75,176399984,67639
177827941.00389227,76,176434053,55325
177827941.00389227,77,176443786,58716
177827941.00389227,78,176417903,74022
177827941.00389227,79,176398365,74736
177827941.00389227,80,176405528,71312
177827941.00389227,81,176380485,79955
177827941.00389227,82,176392464,67852
177827941.00389227,83,176418423,69301
177827941.00389227,84,176422423,59086
177827941.00389227,85,176412189,74261
177827941.00389227,86,176409849,76515
177827941.00389227,87,176412114,60873
177827941.00389227,88,176447299,49692
177827941.00389227,89,176434772,73108
