"","time_CFU_trans","time_CFU_recip","Even_trans","prop_trans","ratio_trans","Even_recip","prop_recip","ratio_recip","trans_pop_size","recip_pop_size"
"1",NA,0.731715973048478,0.880636099604818,1,1.03301650825413,0,0.333333333333333,NA,7001,5575581
"2",NA,1.34063484216488,0.69690178920784,1,1.68503253796095,0,0.333333333333333,NA,9371,5575471
"3",NA,0.71716744547328,0.868280414963848,1,1.23436230706742,0,0.333333333333333,NA,9543,5571553
"4",NA,1.32039841846888,0.797463632972771,1,1.30817174515235,0.017667224778293,0.666666666666667,55.6019854588965,5362,5576556
"5",NA,0.506167984627146,0.877901458279403,1,1.16145057128664,0.0029173639856297,0.666666666666667,341.775191894381,7726,5574368
"6",NA,0.56694117313654,0.685542891421716,1,1.49199480744267,0,0.333333333333333,NA,8335,5571631
"7",NA,0.544685642358894,0.875828633620263,1,1.07018813314038,0,0.333333333333333,NA,10107,5571252
"8",NA,1.2857043707138,0.811930310372678,1,1.12581602373887,0,0.333333333333333,NA,5778,5573439
"9",NA,1.04486731823487,0.836483418081806,1,1.06615177971793,0,0.333333333333333,NA,10423,5574112
"10",NA,0.609697929676151,0.908506633613368,1,1.23986486486486,0,0.333333333333333,NA,7261,5573719
"11",NA,1.20990905593356,0.779975416247625,1,1.11538461538462,0,0.333333333333333,NA,5966,5570211
"12",NA,1.09335811039159,0.728129602356407,1,1.72201257861635,0.00261169409596573,0.666666666666667,381.89323452724,6790,5573630
"13",NA,0.912030899357948,0.720821166268472,1,1.90207715133531,0.0449361848808358,0.666666666666667,21.2537806147062,7534,5574137
"14",NA,1.19525904329269,0.810662941621559,1,1.04838709677419,0,0.333333333333333,NA,5727,5574655
"15",NA,1.26358633807683,0.771219512195122,1,1.16279069767442,0,0.333333333333333,NA,4100,5576071
"16",NA,0.810126901625146,0.736346516007533,1,1.45210147671337,0,0.333333333333333,NA,9912,5570547
"17",NA,0.623788710077303,0.800215982721383,1,1.10283852954863,0,0.333333333333333,NA,7408,5573551
"18",NA,0.786434986311846,0.918693195774994,1,1.00680272108844,0.0315590107607242,0.666666666666667,30.6866712832622,5428,5577003
"19",NA,0.620116340080863,0.867430068934085,1,1.09640831758034,0,0.333333333333333,NA,5851,5572439
"20",NA,0.9091996263167,0.789085545722714,1,1.28101945003353,0.000491452543374349,0.666666666666667,2033.78446389497,5424,5573980
"21",NA,0.611325200590017,0.698147930615921,1,1.19852398523985,0.219911134641693,0.666666666666667,3.54729134852279,8513,5574765
"22",NA,1.01920938755027,0.996157540826129,1,1.00632911392405,0,0.333333333333333,NA,6940,5574648
"23",NA,0.47448799192578,0.783288247670574,1,1.50591715976331,0,0.333333333333333,NA,11090,5567682
"24",NA,1.79142763938367,0.714336535040911,1,1.56377204884668,0,0.333333333333333,NA,5622,5573975
"25",NA,0.839142238776828,0.577186522548204,1,1.03154382772217,0,0.333333333333333,NA,8419,5568658
"26",NA,0.711965925636437,0.830071450761106,1,1.35854214123007,0,0.333333333333333,NA,8584,5572383
"27",NA,1.71164921505304,0.703873744619799,1,1.83823529411765,0,0.333333333333333,NA,6970,5573737
"28",NA,0.751709862408037,0.834015163912071,1,1.19867947178872,0,0.333333333333333,NA,6111,5572932
"29",NA,1.02836930890229,0.761103127352357,1,1.08986486486486,0,0.333333333333333,NA,4871,5577167
"30",NA,1.22106937902245,0.729778581111613,1,1.57756354075372,0.00376424588436297,0.666666666666667,264.657459879042,4426,5574115
"31",NA,0.773980527317816,0.879703941501694,1,1.12174766813942,0,0.333333333333333,NA,7476,5571444
"32",NA,1.35134292410198,0.745609633718013,1,1.24034582132565,0,0.333333333333333,NA,5979,5575795
"33",NA,2.05113384190083,0.836862589880599,1,1.58238884045336,0,0.333333333333333,NA,5053,5579106
"34",NA,1.65734890594537,0.913936044216344,1,1.16255778120185,0,0.333333333333333,NA,5066,5575362
"35",NA,1.2532199431968,0.613871967510954,1,2.10704225352113,0.14952653292846,0.666666666666667,5.68777627899956,6238,5576410
"36",NA,1.53889124477247,0.626288783388481,1,2.03547400611621,0,0.333333333333333,NA,6951,5574668
"37",NA,1.32669677011824,0.886549707602339,1,1.13670505758638,0.004449333962532,0.666666666666667,223.752740167634,7410,5570054
"38",NA,1.19569572788344,0.65884163940735,1,1.6264880952381,0.000881065644592338,0.666666666666667,1133.98921009772,5197,5569870
